original_title,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,budget,6.0 cast,5.0 cast,8.0 cast,6.0 director,8.0 production_companies,6.0 production_companies,7.0 cast,4.0 cast,7.0 production_companies,8.0 director,vote_average,4.0 production_companies,7.0 director,5.0 director,4.0 director,5.0 production_companies
Flash Gordon,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92611286.35224509,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0
Flashdance,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8757247.99103257,5.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.6666666666666666,0.0,1.0
Flatliners,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,43391362.048179105,5.0,3.0,0.0,1.0,0.0,2.0,2.0,1.25,0.75,0.0,6.0,1.0,0.5,0.75,0.25,1.0
Flawless,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21033371.6526309,5.0,2.3333333333333335,1.0,1.0,0.0,5.0,1.0,1.6666666666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.3333333333333333
Fled,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34755418.474006295,3.0,5.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Fletch Lives,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14152370.6631566,0.6666666666666666,5.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,2.0
Flight,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29442072.721919604,5.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0
Flight of the Phoenix,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,51950042.9915466,4.25,5.0,0.0,0.0,0.5,2.0,1.25,0.75,2.0,0.0,5.0,1.5,0.0,1.0,0.0,4.0
Flightplan,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,61410980.9309971,5.0,1.6666666666666667,0.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,0.0,6.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667
Flipped,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000.0,3.0,1.6666666666666667,0.0,1.0,0.3333333333333333,1.0,5.0,0.3333333333333333,1.0,0.0,7.0,0.6666666666666666,1.0,1.0,0.0,1.0
Flipper,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35492233.3456552,1.0,5.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
Flirting with Disaster,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9731517.17272177,5.0,3.5,0.0,1.0,0.0,1.0,1.5,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Flubber,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,108676825.68576701,3.0,5.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.0,0.0,5.0,1.0,0.0,1.0,0.3333333333333333,2.0
Flushed Away,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,161168704.585444,5.0,1.0,0.0,2.0,0.0,2.0,0.75,0.0,1.0,0.0,6.0,0.0,0.0,1.25,0.0,1.0
Flyboys,9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,64900149.4974943,5.0,0.8,0.0,1.0,0.0,4.0,0.6,0.2,1.4,0.0,6.0,0.6,0.0,0.0,0.0,1.0
Flypaper,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4846990.21295736,5.0,1.3333333333333333,0.0,1.0,0.0,4.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,6.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666
Focus,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,46091979.7195289,5.0,1.0,0.0,2.0,0.0,3.0,1.5,0.0,0.25,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Foodfight!,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61733378.287895896,1.75,1.75,0.0,0.0,0.0,0.0,1.25,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.75
Fool's Gold,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70895064.3666417,4.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Foolproof,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9786590.29518599,5.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
Footloose,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,17212144.721392002,5.0,1.5,0.0,1.0,0.5,2.0,1.25,0.25,1.0,0.0,6.0,1.0,0.0,0.25,0.0,1.0
Footloose,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,23265553.0221953,5.0,2.0,0.6666666666666666,1.0,0.0,2.0,1.0,0.3333333333333333,1.3333333333333333,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,1.0
For Greater Glory - The True Story of Cristiada,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11396931.3762269,5.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
For Love or Money,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45284098.85096121,1.0,5.0,0.0,0.5,0.0,2.0,0.5,0.0,0.5,0.0,5.0,1.0,0.0,1.0,0.0,2.0
For Richer or Poorer,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47546111.237523295,3.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0
For Your Consideration,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12980029.8994988,2.5,5.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,5.0,0.5,0.0,1.0,0.0,1.0
For Your Eyes Only,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67149342.53599079,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.6666666666666666,0.0,1.0,0.0,2.0
"For a Good Time, Call...",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807282.639149409,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
Force 10 from Navarone,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16713503.4745702,5.0,0.75,0.5,1.0,0.0,1.0,1.25,0.75,1.0,0.0,6.0,0.75,0.75,0.0,0.0,0.75
Forces of Nature,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98178963.4945741,5.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0
Forgetting Sarah Marshall,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30383599.014275,5.0,4.0,0.3333333333333333,1.0,0.3333333333333333,2.0,1.0,0.3333333333333333,2.0,0.0,6.0,1.3333333333333333,0.0,0.3333333333333333,0.0,1.6666666666666667
Forrest Gump,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80911135.8878989,2.6666666666666665,2.3333333333333335,5.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,8.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0
Fortress,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12432194.036711598,2.0,5.0,0.0,0.3333333333333333,0.0,2.0,0.0,1.0,2.0,0.0,5.0,1.6666666666666667,0.0,1.0,0.0,3.0
Four Brothers,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50245348.0344522,5.0,2.5,0.0,1.0,0.5,2.0,2.5,0.0,1.0,0.0,6.0,1.0,0.5,1.0,0.0,1.5
Four Christmases,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81022930.70473342,4.666666666666667,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,5.0,1.3333333333333333,0.0,1.0,0.0,5.0
Four Lions,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,967686.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.3333333333333333
Four Rooms,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5723867.46842786,5.0,4.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0
Four Weddings and a Funeral,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8826669.36958897,5.0,2.0,0.0,1.0,0.0,3.0,2.3333333333333335,0.6666666666666666,2.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
Foxcatcher,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22106185.218515,5.0,3.5,0.0,1.0,0.0,3.0,2.0,0.5,1.5,0.0,6.0,0.5,0.0,0.0,0.0,2.0
Frailty,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13546369.283632198,5.0,2.6666666666666665,0.3333333333333333,1.0,0.0,3.0,2.6666666666666665,0.3333333333333333,0.0,0.0,6.0,0.0,0.3333333333333333,0.0,0.0,1.0
Frankenhooker,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4172246.35078645,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
Frankenstein,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,66200020.2719173,2.25,5.0,0.5,0.5,0.0,2.0,2.0,0.75,1.5,0.0,5.0,0.75,0.0,1.0,0.0,2.0
Frankenweenie,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37040026.9727375,5.0,1.3333333333333333,0.0,1.0,1.0,3.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333
Frantic,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,36877820.4618061,5.0,0.8,0.2,1.0,0.8,2.0,1.8,0.6,1.0,0.0,6.0,1.0,0.8,0.0,0.0,1.0
Freakonomics,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,5.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
Freaky Friday,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30819168.764345694,5.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0
Fred Claus,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105166858.26315399,4.0,5.0,0.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.0,5.0,1.3333333333333333,0.3333333333333333,1.0,0.0,4.0
Freddy vs. Jason,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35560579.3434758,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,5.0
Freddy's Dead: The Final Nightmare,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17612021.261232,0.6666666666666666,5.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Free Birds,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51481834.4007233,2.0,5.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,5.0,0.3333333333333333,0.0,1.0,0.0,2.0
Free Willy,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30189399.233974103,0.5,5.0,0.0,0.0,0.5,2.0,0.5,0.5,2.0,0.0,5.0,1.5,0.0,1.0,0.5,5.0
Freedom Writers,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22085040.235262398,4.5,1.0,0.0,0.0,0.5,2.0,5.0,0.0,3.0,0.0,7.0,0.0,1.0,0.5,0.0,2.0
Freedomland,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,40741068.847052,2.5,5.0,0.5,0.0,0.0,1.0,2.5,1.25,1.25,0.0,5.0,0.75,0.0,1.0,0.0,2.0
Freeheld,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6439997.16640124,4.5,2.5,0.0,1.0,0.0,1.5,5.0,1.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
Frenzy,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18250963.259767998,5.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.5,6.0,0.75,1.0,0.0,0.0,1.0
Frequency,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,39255055.5446373,5.0,2.0,0.0,1.0,0.25,1.0,0.5,0.25,1.0,0.0,6.0,1.0,0.75,0.25,0.0,1.0
Frida,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14547136.7234465,2.0,2.0,0.0,0.5,0.0,2.0,5.0,0.0,4.0,0.0,7.0,1.5,1.0,0.0,0.0,2.0
Friday,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5008384.03487438,3.5,2.5,0.0,0.5,0.5,1.0,5.0,0.5,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0
Friday After Next,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24245227.872410897,5.0,2.0,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Friday Night Lights,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34633361.994364396,5.0,5.0,0.0,1.0,0.0,2.0,5.0,1.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
Friday the 13th,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1455320.21410671,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0
Friday the 13th,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19311608.248374104,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Friday the 13th Part 2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2997738.50607102,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0
Friday the 13th Part III,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9038569.610204902,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Friday the 13th Part VI: Jason Lives,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5968219.23258647,0.3333333333333333,5.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Friday the 13th Part VII: The New Blood,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5162894.86465286,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.5,1.0
Friday the 13th Part VIII: Jason Takes Manhattan,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8794924.69521628,0.0,1.0,0.0,0.0,0.0,1.5,0.0,5.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,1.5
Friday the 13th: A New Beginning,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4459765.31498612,0.0,5.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Fried Green Tomatoes,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17612021.261232,4.5,2.0,0.0,0.0,0.5,1.0,5.0,0.0,1.0,0.0,7.0,1.0,1.0,0.5,0.0,1.0
Friends with Benefits,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33928931.490701504,5.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0
Friends with Money,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7030849.528895219,3.6666666666666665,5.0,0.0,0.0,0.0,0.6666666666666666,2.0,1.3333333333333333,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
Fright Night,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18244494.4703978,5.0,0.0,0.0,1.0,0.0,3.0,0.6666666666666666,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Fright Night,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16479766.724055,5.0,2.0,0.0,1.0,0.0,1.0,1.5,0.5,0.5,0.0,6.0,0.5,0.5,0.0,0.0,1.0
From Beyond,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,8952328.84887971,1.3333333333333333,5.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,2.0
From Dusk Till Dawn,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26414118.0402448,5.0,1.0,0.0,1.0,0.5,4.0,1.25,0.5,2.25,0.0,6.0,0.75,0.75,0.75,0.25,1.25
From Hell,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,43102084.0842845,5.0,0.6666666666666666,0.0,2.0,0.0,2.0,0.6666666666666666,0.0,1.0,0.0,6.0,1.0,0.0,0.3333333333333333,0.0,1.0
From Justin to Kelly,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14224231.737390302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.5,0.0,4.0,1.0,0.0,1.0,1.0,1.0
From Paris with Love,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52000000.0,5.0,1.6666666666666667,0.6666666666666666,1.0,0.0,5.0,1.0,0.3333333333333333,4.0,0.0,6.0,0.0,1.0,0.6666666666666666,0.0,2.6666666666666665
From Prada to Nada,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,90.15401796100691,0.3333333333333333,5.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,5.0,0.3333333333333333,0.0,1.0,0.0,3.0
From Russia With Love,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17800448.428896803,5.0,1.0,0.0,1.0,0.0,3.0,1.6666666666666667,0.6666666666666666,2.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0
Frozen,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140405002.911063,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,5.0,0.0,2.0,0.0,7.0,0.6666666666666666,2.0,0.6666666666666666,0.0,2.0
Full Frontal,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2424522.78724109,3.3333333333333335,3.0,0.0,1.0,0.0,1.0,1.3333333333333333,5.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0
Full Metal Jacket,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32624367.447099105,1.0,1.0,0.0,0.5,0.5,1.5,5.0,0.0,3.0,0.0,7.0,0.5,1.0,0.0,0.0,1.0
Fun Size,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296419.938931402,1.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0
Fun with Dick and Jane,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111656328.965449,4.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,1.0,3.0
Funny Games,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15775028.739473099,5.0,1.3333333333333333,0.0,1.0,0.0,2.0,1.3333333333333333,0.6666666666666666,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Funny People,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76230032.5593715,4.5,5.0,0.0,1.0,0.5,5.0,2.0,0.5,4.0,0.0,5.0,3.5,0.0,1.0,0.0,5.0
Fur: An Imaginary Portrait of Diane Arbus,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18172041.859298397,5.0,1.0,0.0,1.0,0.0,3.0,2.3333333333333335,0.6666666666666666,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333
Furious 7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,174799923.08803302,5.0,4.666666666666667,0.0,1.0,0.0,4.0,5.0,1.3333333333333333,5.0,0.0,7.0,1.3333333333333333,1.0,0.0,0.0,3.3333333333333335
Furry Vengeance,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,3.0
Fury,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62634191.452459194,2.6666666666666665,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,2.0,5.0,0.0,5.0,0.0,7.0,0.6666666666666666,1.0,0.6666666666666666,0.0,3.0
G-Force,7,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,152460065.118743,2.4,5.0,0.0,0.0,0.4,1.8,1.0,0.4,1.6,0.0,5.0,0.6,0.0,1.0,0.0,3.0
G.I. Jane,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67923016.0536048,5.0,1.5,0.0,1.0,0.0,5.0,1.0,0.5,2.5,0.0,6.0,1.0,1.0,1.0,0.5,3.0
G.I. Joe: Retaliation,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,121684335.85625501,1.75,5.0,0.25,0.0,0.5,4.75,1.5,2.25,3.0,0.0,5.0,2.75,0.0,1.0,0.0,5.0
G.I. Joe: The Rise of Cobra,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,177870075.97186598,2.75,5.0,0.0,0.75,0.5,3.75,2.0,0.0,2.25,0.0,5.0,2.5,0.0,1.0,0.0,5.0
Galaxy Quest,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,58907378.0967445,5.0,2.6666666666666665,0.0,1.0,0.0,2.0,3.0,0.6666666666666666,0.6666666666666666,0.0,6.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
Gamer,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50820021.7062476,2.0,5.0,0.0,1.3333333333333333,0.0,2.0,1.0,0.3333333333333333,1.0,0.0,5.0,1.3333333333333333,0.0,2.0,1.3333333333333333,2.0
Gandhi,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49712132.8561269,2.0,1.0,1.0,1.0,0.0,2.5,5.0,0.0,5.0,0.0,7.0,0.5,1.0,0.0,0.0,1.0
Gangs of New York,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,121226139.362054,5.0,3.0,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,6.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0
Gangster Squad,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56162001.1644254,5.0,3.75,0.0,1.0,1.0,4.0,3.75,0.75,2.25,0.0,6.0,1.5,0.0,0.25,0.0,2.25
Garden State,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2886113.49953037,3.3333333333333335,1.6666666666666667,0.0,0.6666666666666666,0.0,2.6666666666666665,5.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,2.3333333333333335
Garfield,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57722269.9906074,1.0,5.0,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,2.0
Gattaca,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,48904571.5585954,2.25,2.25,0.25,0.75,0.25,1.75,5.0,0.5,2.0,0.0,7.0,0.75,1.0,0.0,0.0,1.25
Geronimo: An American Legend,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52831448.6594548,5.0,2.3333333333333335,0.3333333333333333,1.0,0.0,1.0,2.6666666666666665,0.6666666666666666,1.0,0.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
Get Carter,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80536178.4722236,2.75,5.0,0.0,0.0,1.0,3.0,1.25,1.5,2.5,0.0,5.0,2.0,0.0,1.0,0.0,4.0
